origin,utc,name,n_cells,mean_mm,max_mm,coverage,eta_area,eta_first,reliable
1790289900,2026-09-24T22:45:00Z,ซับน้อย,35,0.006,0.098,0.0571,,60,True
1790289900,2026-09-24T22:45:00Z,ศรีเทพ,39,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,สระกรวด,21,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,คลองกระจัง,44,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,นาสนุ่น,41,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,โคกสะอาด,17,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,หนองย่างทอย,32,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ประดู่งาม,10,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,กองทูล,13,0.121,0.582,0.4615,15,15,True
1790289900,2026-09-24T22:45:00Z,นาเฉลียง,15,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บ้านโภชน์,23,0.159,0.397,0.7826,15,15,True
1790289900,2026-09-24T22:45:00Z,ท่าแดง,23,0.047,0.196,0.3478,15,15,True
1790289900,2026-09-24T22:45:00Z,เพชรละคร,24,0.348,0.848,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,บ่อไทย,53,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ห้วยโป่ง,12,0.016,0.098,0.1667,15,15,True
1790289900,2026-09-24T22:45:00Z,วังท่าดี,18,0.011,0.098,0.1111,45,45,True
1790289900,2026-09-24T22:45:00Z,บัววัฒนา,22,0.018,0.098,0.1818,15,15,True
1790289900,2026-09-24T22:45:00Z,หนองไผ่,20,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,วังโบสถ์,22,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ยางงาม,29,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ท่าด้วง,41,0.031,0.201,0.2683,45,30,True
1790289900,2026-09-24T22:45:00Z,ซับสมอทอด,15,0.231,0.69,0.8,30,30,True
1790289900,2026-09-24T22:45:00Z,ซับไม้แดง,30,0.229,0.946,0.8667,30,30,True
1790289900,2026-09-24T22:45:00Z,หนองแจง,20,0.416,0.69,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,กันจุ,30,0.18,0.946,0.8667,15,15,True
1790289900,2026-09-24T22:45:00Z,วังพิกุล,21,0.131,0.511,0.7143,60,45,True
1790289900,2026-09-24T22:45:00Z,พญาวัง,22,0.301,0.582,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ศรีมงคล,13,0.416,0.946,1.0,45,45,True
1790289900,2026-09-24T22:45:00Z,สระแก้ว,32,0.022,0.201,0.1875,15,15,True
1790289900,2026-09-24T22:45:00Z,บึงสามพัน,11,0.098,0.196,0.8182,30,30,True
1790289900,2026-09-24T22:45:00Z,น้ำหนาว,74,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,หลักด่าน,49,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,วังกวาง,78,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,โคกมน,30,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,วังโป่ง,23,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ท้ายดง,10,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ซับเปิบ,36,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,วังหิน,34,0.003,0.098,0.0294,,15,True
1790289900,2026-09-24T22:45:00Z,วังศาล,20,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ทุ่งสมอ,33,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,แคมป์สน,29,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,เขาค้อ,37,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ริมสีม่วง,30,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,สะเดาะพง,11,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,หนองแม่นา,44,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,เข็กน้อย,23,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,นาสวน,162,0.027,0.397,0.1852,75,45,True
1790289900,2026-09-24T22:45:00Z,เขาโจด,173,0.087,0.484,0.4855,30,15,True
1790289900,2026-09-24T22:45:00Z,ชะแล,421,0.013,0.299,0.0998,,60,True
1790289900,2026-09-24T22:45:00Z,ไล่โว่,386,0.128,1.044,0.4119,75,60,True
1790289900,2026-09-24T22:45:00Z,หนองโสน,19,0.005,0.098,0.0526,,120,True
1790289900,2026-09-24T22:45:00Z,หนองปลิง,43,0.124,0.397,0.814,105,90,True
1790289900,2026-09-24T22:45:00Z,ทุ่งกระบ่ำ,22,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,หนองฝ้าย,37,0.051,0.201,0.3243,120,120,True
1790289900,2026-09-24T22:45:00Z,หนองปรือ,57,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,หนองปลาไหล,14,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,สมเด็จเจริญ,33,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,เขาพระ,8,0.258,0.392,1.0,60,60,True
1790289900,2026-09-24T22:45:00Z,เดิมบาง,9,0.274,0.495,1.0,30,30,True
1790289900,2026-09-24T22:45:00Z,นางบวช,8,0.235,0.397,1.0,90,90,True
1790289900,2026-09-24T22:45:00Z,เขาดิน,8,0.297,0.397,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,ปากน้ำ,9,0.244,0.397,1.0,45,45,True
1790289900,2026-09-24T22:45:00Z,ทุ่งคลี,11,0.262,0.392,1.0,75,15,True
1790289900,2026-09-24T22:45:00Z,โคกช้าง,8,0.306,0.392,1.0,30,30,True
1790289900,2026-09-24T22:45:00Z,หัวเขา,15,0.291,0.598,1.0,30,30,True
1790289900,2026-09-24T22:45:00Z,หัวนา,10,0.188,0.495,0.8,45,45,True
1790289900,2026-09-24T22:45:00Z,บ่อกรุ,11,0.063,0.299,0.3636,75,60,True
1790289900,2026-09-24T22:45:00Z,วังศรีราช,2,0.343,0.392,1.0,45,45,False
1790289900,2026-09-24T22:45:00Z,ยางนอน,9,0.395,0.598,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,หนองกระทุ่ม,22,0.071,0.386,0.5,60,60,True
1790289900,2026-09-24T22:45:00Z,หนองมะค่าโมง,32,0.028,0.098,0.2812,75,75,True
1790289900,2026-09-24T22:45:00Z,ด่านช้าง,53,0.031,0.196,0.283,120,90,True
1790289900,2026-09-24T22:45:00Z,ห้วยขมิ้น,44,0.271,0.691,0.8864,90,30,True
1790289900,2026-09-24T22:45:00Z,องค์พระ,46,0.138,0.592,0.587,120,60,True
1790289900,2026-09-24T22:45:00Z,วังคัน,22,0.344,0.826,0.9091,75,75,True
